Date,Open,High,Low,Close,Share Volume
06 May 1996,651.77,651.77,651.77,651.77,0
07 May 1996,651.65,651.65,651.65,651.65,0
08 May 1996,651.51,651.51,651.51,651.51,0
09 May 1996,652.05,652.05,652.05,652.05,0
10 May 1996,655.23,655.23,655.23,655.23,0
13 May 1996,653.43,653.43,653.43,653.43,0
14 May 1996,651.49,651.49,651.49,651.49,0
15 May 1996,652.04,652.04,652.04,652.04,0
16 May 1996,653.73,653.73,653.73,653.73,0
17 May 1996,653.99,653.99,653.99,653.99,0
20 May 1996,654.44,654.44,654.44,654.44,0
21 May 1996,653.42,653.42,653.42,653.42,0
22 May 1996,652.9,652.9,652.9,652.9,0
23 May 1996,655.31,655.31,655.31,655.31,0
24 May 1996,653.57,653.57,653.57,653.57,0
27 May 1996,651.18,651.18,651.18,651.18,0
28 May 1996,650.63,650.63,650.63,650.63,0
29 May 1996,649.13,649.13,649.13,649.13,0
30 May 1996,647.52,647.52,647.52,647.52,0
03 Jun 1996,646.49,646.49,646.49,646.49,0
04 Jun 1996,642.86,642.86,642.86,642.86,0
05 Jun 1996,639.58,639.58,639.58,639.58,0
06 Jun 1996,639.09,639.09,639.09,639.09,0
07 Jun 1996,636.27,636.27,636.27,636.27,0
10 Jun 1996,632.31,632.31,632.31,632.31,0
11 Jun 1996,629.51,629.51,629.51,629.51,0
12 Jun 1996,629.38,629.38,629.38,629.38,0
13 Jun 1996,627.51,627.51,627.51,627.51,0
14 Jun 1996,623.63,623.63,623.63,623.63,0
17 Jun 1996,620.15,620.15,620.15,620.15,0
18 Jun 1996,614.02,614.02,614.02,614.02,0
19 Jun 1996,611.67,611.67,611.67,611.67,0
20 Jun 1996,610.13,610.13,610.13,610.13,0
21 Jun 1996,606.84,606.84,606.84,606.84,0
24 Jun 1996,605.98,605.98,605.98,605.98,0
25 Jun 1996,603.99,603.99,603.99,603.99,0
26 Jun 1996,599.07,599.07,599.07,599.07,0
27 Jun 1996,596.73,596.73,596.73,596.73,0
28 Jun 1996,594.47,594.47,594.47,594.47,0
01 Jul 1996,594.27,594.27,594.27,594.27,0
02 Jul 1996,593.49,593.49,593.49,593.49,0
03 Jul 1996,592.33,592.33,592.33,592.33,0
04 Jul 1996,591.11,591.11,591.11,591.11,0
05 Jul 1996,589.03,589.03,589.03,589.03,0
08 Jul 1996,586.72,586.72,586.72,586.72,0
09 Jul 1996,583.91,583.91,583.91,583.91,0
10 Jul 1996,580.13,580.13,580.13,580.13,0
11 Jul 1996,577.01,577.01,577.01,577.01,0
12 Jul 1996,574.53,574.53,574.53,574.53,0
15 Jul 1996,570.53,570.53,570.53,570.53,0
16 Jul 1996,560.57,560.57,560.57,560.57,0
17 Jul 1996,555.77,555.77,555.77,555.77,0
18 Jul 1996,553.79,553.79,553.79,553.79,0
19 Jul 1996,555.02,555.02,555.02,555.02,0
22 Jul 1996,551.94,551.94,551.94,551.94,0
23 Jul 1996,552.41,552.41,552.41,552.41,0
24 Jul 1996,553.94,553.94,553.94,553.94,0
25 Jul 1996,553.66,553.66,553.66,553.66,0
26 Jul 1996,553.58,553.58,553.58,553.58,0
31 Jul 1996,555.16,555.16,555.16,555.16,0
01 Aug 1996,555.16,555.16,555.16,555.16,0
02 Aug 1996,555.76,555.76,555.76,555.76,0
05 Aug 1996,557.27,557.27,557.27,557.27,0
06 Aug 1996,558.51,558.51,558.51,558.51,0
07 Aug 1996,561.68,561.68,561.68,561.68,0
08 Aug 1996,564.05,564.05,564.05,564.05,0
09 Aug 1996,562.49,562.49,562.49,562.49,0
12 Aug 1996,561.56,561.56,561.56,561.56,0
13 Aug 1996,560.33,560.33,560.33,560.33,0
14 Aug 1996,561.56,561.56,561.56,561.56,0
15 Aug 1996,562.23,562.23,562.23,562.23,0
16 Aug 1996,562.01,562.01,562.01,562.01,0
19 Aug 1996,561.17,561.17,561.17,561.17,0
20 Aug 1996,559.07,559.07,559.07,559.07,0
21 Aug 1996,556.46,556.46,556.46,556.46,0
22 Aug 1996,556.63,556.63,556.63,556.63,0
23 Aug 1996,556.38,556.38,556.38,556.38,0
26 Aug 1996,556.31,556.31,556.31,556.31,0
27 Aug 1996,556.45,556.45,556.45,556.45,0
29 Aug 1996,559.25,559.25,559.25,559.25,0
30 Aug 1996,559.24,559.24,559.24,559.24,0
02 Sep 1996,559.47,559.47,559.47,559.47,0
03 Sep 1996,559.7,559.7,559.7,559.7,0
04 Sep 1996,558.67,558.67,558.67,558.67,0
05 Sep 1996,558.91,558.91,558.91,558.91,0
06 Sep 1996,558.71,558.71,558.71,558.71,0
09 Sep 1996,558.11,558.11,558.11,558.11,0
10 Sep 1996,559.01,559.01,559.01,559.01,0
11 Sep 1996,559.58,559.58,559.58,559.58,0
12 Sep 1996,560.84,560.84,560.84,560.84,0
13 Sep 1996,562.03,562.03,562.03,562.03,0
16 Sep 1996,562.26,562.26,562.26,562.26,0
17 Sep 1996,562.3,562.3,562.3,562.3,0
18 Sep 1996,564.72,564.72,564.72,564.72,0
19 Sep 1996,568.92,568.92,568.92,568.92,0
20 Sep 1996,572.84,572.84,572.84,572.84,0
23 Sep 1996,574.19,574.19,574.19,574.19,0
24 Sep 1996,574.39,574.39,574.39,574.39,0
25 Sep 1996,577.68,577.68,577.68,577.68,0
27 Sep 1996,578.14,578.14,578.14,578.14,0
30 Sep 1996,580.7,580.7,580.7,580.7,0
01 Oct 1996,585.3,585.3,585.3,585.3,0
02 Oct 1996,589.79,589.79,589.79,589.79,0
03 Oct 1996,592.04,592.04,592.04,592.04,0
04 Oct 1996,592.34,592.34,592.34,592.34,0
07 Oct 1996,593.17,593.17,593.17,593.17,0
08 Oct 1996,591.83,591.83,591.83,591.83,0
09 Oct 1996,589.94,589.94,589.94,589.94,0
10 Oct 1996,589.55,589.55,589.55,589.55,0
11 Oct 1996,591.41,591.41,591.41,591.41,0
14 Oct 1996,593.05,593.05,593.05,593.05,0
15 Oct 1996,595.53,595.53,595.53,595.53,0
16 Oct 1996,599.68,599.68,599.68,599.68,0
17 Oct 1996,605.03,605.03,605.03,605.03,0
18 Oct 1996,608.04,608.04,608.04,608.04,0
21 Oct 1996,607.76,607.76,607.76,607.76,0
22 Oct 1996,606.68,606.68,606.68,606.68,0
23 Oct 1996,601.35,601.35,601.35,601.35,0
24 Oct 1996,600.0,600.0,600.0,600.0,0
25 Oct 1996,600.05,600.05,600.05,600.05,0
28 Oct 1996,597.47,597.47,597.47,597.47,0
29 Oct 1996,599.28,599.28,599.28,599.28,0
30 Oct 1996,603.91,603.91,603.91,603.91,0
31 Oct 1996,608.49,608.49,608.49,608.49,0
01 Nov 1996,610.98,610.98,610.98,610.98,0
04 Nov 1996,615.22,615.22,615.22,615.22,0
05 Nov 1996,617.56,617.56,617.56,617.56,0
06 Nov 1996,617.9,617.9,617.9,617.9,0
07 Nov 1996,620.67,620.67,620.67,620.67,0
08 Nov 1996,623.12,623.12,623.12,623.12,0
11 Nov 1996,628.65,628.65,628.65,628.65,0
12 Nov 1996,630.78,630.78,630.78,630.78,0
13 Nov 1996,629.84,629.84,629.84,629.84,0
14 Nov 1996,629.4,629.4,629.4,629.4,0
15 Nov 1996,632.13,632.13,632.13,632.13,0
18 Nov 1996,630.92,630.92,630.92,630.92,0
19 Nov 1996,625.58,625.58,625.58,625.58,0
20 Nov 1996,622.76,622.76,622.76,622.76,0
21 Nov 1996,622.58,622.58,622.58,622.58,0
22 Nov 1996,617.49,617.49,617.49,617.49,0
25 Nov 1996,615.44,615.44,615.44,615.44,0
26 Nov 1996,612.62,612.62,612.62,612.62,0
27 Nov 1996,607.7,607.7,607.7,607.7,0
28 Nov 1996,606.4,606.4,606.4,606.4,0
