Date,Open,High,Low,Close,Share Volume
13 May 2014,3478.99,3478.99,3478.99,3478.99,0
16 May 2014,3479.17,3479.17,3479.17,3479.17,0
19 May 2014,3472.79,3472.79,3472.79,3472.79,0
20 May 2014,3480.1,3480.1,3480.1,3480.1,0
21 May 2014,3465.84,3465.84,3465.84,3465.84,0
22 May 2014,3465.05,3465.05,3465.05,3465.05,0
23 May 2014,3459.43,3459.43,3459.43,3459.43,0
26 May 2014,3462.89,3462.89,3462.89,3462.89,0
27 May 2014,3447.25,3447.25,3447.25,3447.25,0
28 May 2014,3450.65,3450.65,3450.65,3450.65,0
29 May 2014,3486.69,3486.69,3486.69,3486.69,0
30 May 2014,3454.61,3454.61,3454.61,3454.61,0
02 Jun 2014,3470.19,3470.19,3470.19,3470.19,0
03 Jun 2014,3470.75,3470.75,3470.75,3470.75,0
04 Jun 2014,3472.0,3472.0,3472.0,3472.0,0
05 Jun 2014,3473.43,3473.43,3473.43,3473.43,0
06 Jun 2014,3479.17,3479.17,3479.17,3479.17,0
09 Jun 2014,3479.69,3479.69,3479.69,3479.69,0
10 Jun 2014,3484.12,3484.12,3484.12,3484.12,0
11 Jun 2014,3476.58,3476.58,3476.58,3476.58,0
13 Jun 2014,3505.03,3505.03,3505.03,3505.03,0
16 Jun 2014,3520.67,3520.67,3520.67,3520.67,0
17 Jun 2014,3521.07,3521.07,3521.07,3521.07,0
18 Jun 2014,3499.49,3499.49,3499.49,3499.49,0
19 Jun 2014,3490.67,3490.67,3490.67,3490.67,0
20 Jun 2014,3478.86,3478.86,3478.86,3478.86,0
23 Jun 2014,3474.93,3474.93,3474.93,3474.93,0
24 Jun 2014,3496.12,3496.12,3496.12,3496.12,0
25 Jun 2014,3501.55,3501.55,3501.55,3501.55,0
26 Jun 2014,3507.54,3507.54,3507.54,3507.54,0
27 Jun 2014,3520.85,3520.85,3520.85,3520.85,0
30 Jun 2014,3534.43,3534.43,3534.43,3534.43,0
01 Jul 2014,3543.56,3543.56,3543.56,3543.56,0
02 Jul 2014,3577.94,3577.94,3577.94,3577.94,0
03 Jul 2014,3608.42,3608.42,3608.42,3608.42,0
04 Jul 2014,3610.68,3610.68,3610.68,3610.68,0
07 Jul 2014,3617.89,3617.89,3617.89,3617.89,0
08 Jul 2014,3676.11,3676.11,3676.11,3676.11,0
09 Jul 2014,3706.06,3706.06,3706.06,3706.06,0
10 Jul 2014,3735.14,3735.14,3735.14,3735.14,0
11 Jul 2014,3708.16,3708.16,3708.16,3708.16,0
14 Jul 2014,3721.23,3721.23,3721.23,3721.23,0
15 Jul 2014,3750.26,3750.26,3750.26,3750.26,0
16 Jul 2014,3761.05,3761.05,3761.05,3761.05,0
17 Jul 2014,3747.47,3747.47,3747.47,3747.47,0
18 Jul 2014,3738.98,3738.98,3738.98,3738.98,0
21 Jul 2014,3768.15,3768.15,3768.15,3768.15,0
22 Jul 2014,3789.15,3789.15,3789.15,3789.15,0
23 Jul 2014,3775.14,3775.14,3775.14,3775.14,0
24 Jul 2014,3767.2,3767.2,3767.2,3767.2,0
25 Jul 2014,3764.9,3764.9,3764.9,3764.9,0
28 Jul 2014,3761.43,3761.43,3761.43,3761.43,0
30 Jul 2014,3768.18,3768.18,3768.18,3768.18,0
31 Jul 2014,3772.51,3772.51,3772.51,3772.51,0
01 Aug 2014,3759.42,3759.42,3759.42,3759.42,0
04 Aug 2014,3760.33,3760.33,3760.33,3760.33,0
05 Aug 2014,3743.03,3743.03,3743.03,3743.03,0
06 Aug 2014,3752.79,3752.79,3752.79,3752.79,0
07 Aug 2014,3790.03,3790.03,3790.03,3790.03,0
08 Aug 2014,3801.87,3801.87,3801.87,3801.87,0
11 Aug 2014,3818.54,3818.54,3818.54,3818.54,0
12 Aug 2014,3817.52,3817.52,3817.52,3817.52,0
13 Aug 2014,3820.26,3820.26,3820.26,3820.26,0
14 Aug 2014,3828.77,3828.77,3828.77,3828.77,0
15 Aug 2014,3820.98,3820.98,3820.98,3820.98,0
18 Aug 2014,3830.57,3830.57,3830.57,3830.57,0
19 Aug 2014,3848.5,3848.5,3848.5,3848.5,0
20 Aug 2014,3862.61,3862.61,3862.61,3862.61,0
21 Aug 2014,3862.91,3862.91,3862.91,3862.91,0
22 Aug 2014,3863.88,3863.88,3863.88,3863.88,0
25 Aug 2014,3855.27,3855.27,3855.27,3855.27,0
26 Aug 2014,3851.85,3851.85,3851.85,3851.85,0
27 Aug 2014,3842.83,3842.83,3842.83,3842.83,0
28 Aug 2014,3845.87,3845.87,3845.87,3845.87,0
29 Aug 2014,3872.51,3872.51,3872.51,3872.51,0
01 Sep 2014,3877.39,3877.39,3877.39,3877.39,0
02 Sep 2014,3874.5,3874.5,3874.5,3874.5,0
03 Sep 2014,3886.88,3886.88,3886.88,3886.88,0
04 Sep 2014,3902.81,3902.81,3902.81,3902.81,0
05 Sep 2014,3932.81,3932.81,3932.81,3932.81,0
09 Sep 2014,3969.49,3969.49,3969.49,3969.49,0
10 Sep 2014,3988.59,3988.59,3988.59,3988.59,0
11 Sep 2014,4013.18,4013.18,4013.18,4013.18,0
12 Sep 2014,4015.63,4015.63,4015.63,4015.63,0
15 Sep 2014,3974.42,3974.42,3974.42,3974.42,0
16 Sep 2014,3976.76,3976.76,3976.76,3976.76,0
17 Sep 2014,3976.81,3976.81,3976.81,3976.81,0
18 Sep 2014,3989.6,3989.6,3989.6,3989.6,0
19 Sep 2014,4018.98,4018.98,4018.98,4018.98,0
22 Sep 2014,4030.87,4030.87,4030.87,4030.87,0
23 Sep 2014,4030.09,4030.09,4030.09,4030.09,0
24 Sep 2014,4022.63,4022.63,4022.63,4022.63,0
25 Sep 2014,4013.02,4013.02,4013.02,4013.02,0
26 Sep 2014,4008.42,4008.42,4008.42,4008.42,0
29 Sep 2014,4019.0,4019.0,4019.0,4019.0,0
30 Sep 2014,4038.3,4038.3,4038.3,4038.3,0
01 Oct 2014,4065.11,4065.11,4065.11,4065.11,0
02 Oct 2014,4107.36,4107.36,4107.36,4107.36,0
03 Oct 2014,4160.31,4160.31,4160.31,4160.31,0
07 Oct 2014,4150.64,4150.64,4150.64,4150.64,0
09 Oct 2014,4151.35,4151.35,4151.35,4151.35,0
10 Oct 2014,4110.02,4110.02,4110.02,4110.02,0
13 Oct 2014,4014.55,4014.55,4014.55,4014.55,0
14 Oct 2014,4011.75,4011.75,4011.75,4011.75,0
15 Oct 2014,4064.84,4064.84,4064.84,4064.84,0
16 Oct 2014,4056.39,4056.39,4056.39,4056.39,0
17 Oct 2014,4029.55,4029.55,4029.55,4029.55,0
20 Oct 2014,4008.16,4008.16,4008.16,4008.16,0
21 Oct 2014,3978.65,3978.65,3978.65,3978.65,0
23 Oct 2014,3991.59,3991.59,3991.59,3991.59,0
24 Oct 2014,4003.79,4003.79,4003.79,4003.79,0
27 Oct 2014,4014.22,4014.22,4014.22,4014.22,0
28 Oct 2014,4008.1,4008.1,4008.1,4008.1,0
29 Oct 2014,4029.43,4029.43,4029.43,4029.43,0
30 Oct 2014,4051.42,4051.42,4051.42,4051.42,0
31 Oct 2014,4087.38,4087.38,4087.38,4087.38,0
03 Nov 2014,4104.69,4104.69,4104.69,4104.69,0
04 Nov 2014,4086.25,4086.25,4086.25,4086.25,0
05 Nov 2014,4102.11,4102.11,4102.11,4102.11,0
07 Nov 2014,4128.3,4128.3,4128.3,4128.3,0
10 Nov 2014,4120.87,4120.87,4120.87,4120.87,0
11 Nov 2014,4120.0,4120.0,4120.0,4120.0,0
12 Nov 2014,4136.59,4136.59,4136.59,4136.59,0
13 Nov 2014,4143.86,4143.86,4143.86,4143.86,0
14 Nov 2014,4155.82,4155.82,4155.82,4155.82,0
17 Nov 2014,4170.08,4170.08,4170.08,4170.08,0
18 Nov 2014,4204.87,4204.87,4204.87,4204.87,0
19 Nov 2014,4188.81,4188.81,4188.81,4188.81,0
20 Nov 2014,4190.93,4190.93,4190.93,4190.93,0
21 Nov 2014,4127.26,4127.26,4127.26,4127.26,0
24 Nov 2014,4044.94,4044.94,4044.94,4044.94,0
25 Nov 2014,4045.72,4045.72,4045.72,4045.72,0
26 Nov 2014,4024.7,4024.7,4024.7,4024.7,0
27 Nov 2014,3977.15,3977.15,3977.15,3977.15,0
28 Nov 2014,3971.12,3971.12,3971.12,3971.12,0
01 Dec 2014,4040.67,4040.67,4040.67,4040.67,0
02 Dec 2014,4025.13,4025.13,4025.13,4025.13,0
03 Dec 2014,4066.92,4066.92,4066.92,4066.92,0
04 Dec 2014,4056.54,4056.54,4056.54,4056.54,0
05 Dec 2014,4061.56,4061.56,4061.56,4061.56,0
08 Dec 2014,4059.32,4059.32,4059.32,4059.32,0
09 Dec 2014,4063.7,4063.7,4063.7,4063.7,0
10 Dec 2014,4083.41,4083.41,4083.41,4083.41,0
11 Dec 2014,4082.95,4082.95,4082.95,4082.95,0
12 Dec 2014,4075.14,4075.14,4075.14,4075.14,0
15 Dec 2014,4069.61,4069.61,4069.61,4069.61,0
16 Dec 2014,4067.46,4067.46,4067.46,4067.46,0
17 Dec 2014,4049.61,4049.61,4049.61,4049.61,0
18 Dec 2014,4069.09,4069.09,4069.09,4069.09,0
19 Dec 2014,4062.79,4062.79,4062.79,4062.79,0
22 Dec 2014,4063.61,4063.61,4063.61,4063.61,0
23 Dec 2014,4063.17,4063.17,4063.17,4063.17,0
24 Dec 2014,4069.75,4069.75,4069.75,4069.75,0
26 Dec 2014,4084.17,4084.17,4084.17,4084.17,0
29 Dec 2014,4080.81,4080.81,4080.81,4080.81,0
30 Dec 2014,4086.6,4086.6,4086.6,4086.6,0
31 Dec 2014,4089.14,4089.14,4089.14,4089.14,0
02 Jan 2015,4110.3,4110.3,4110.3,4110.3,0
06 Jan 2015,4145.41,4145.41,4145.41,4145.41,0
07 Jan 2015,4149.11,4149.11,4149.11,4149.11,0
08 Jan 2015,4185.97,4185.97,4185.97,4185.97,0
09 Jan 2015,4272.5,4272.5,4272.5,4272.5,0
12 Jan 2015,4261.59,4261.59,4261.59,4261.59,0
13 Jan 2015,4265.68,4265.68,4265.68,4265.68,0
16 Jan 2015,4248.03,4248.03,4248.03,4248.03,0
19 Jan 2015,4140.11,4140.11,4140.11,4140.11,0
20 Jan 2015,4133.52,4133.52,4133.52,4133.52,0
21 Jan 2015,4103.65,4103.65,4103.65,4103.65,0
22 Jan 2015,4107.82,4107.82,4107.82,4107.82,0
23 Jan 2015,4078.89,4078.89,4078.89,4078.89,0
26 Jan 2015,4096.74,4096.74,4096.74,4096.74,0
27 Jan 2015,4130.43,4130.43,4130.43,4130.43,0
28 Jan 2015,4143.72,4143.72,4143.72,4143.72,0
29 Jan 2015,4134.7,4134.7,4134.7,4134.7,0
30 Jan 2015,3962.24,3962.24,3962.24,3962.24,0
02 Feb 2015,3824.98,3824.98,3824.98,3824.98,0
05 Feb 2015,3853.65,3853.65,3853.65,3853.65,0
06 Feb 2015,3958.93,3958.93,3958.93,3958.93,0
09 Feb 2015,3983.41,3983.41,3983.41,3983.41,0
10 Feb 2015,4071.6,4071.6,4071.6,4071.6,0
11 Feb 2015,4116.41,4116.41,4116.41,4116.41,0
12 Feb 2015,4115.77,4115.77,4115.77,4115.77,0
13 Feb 2015,4113.19,4113.19,4113.19,4113.19,0
16 Feb 2015,4078.11,4078.11,4078.11,4078.11,0
18 Feb 2015,4074.62,4074.62,4074.62,4074.62,0
19 Feb 2015,4113.34,4113.34,4113.34,4113.34,0
20 Feb 2015,4133.01,4133.01,4133.01,4133.01,0
23 Feb 2015,4127.49,4127.49,4127.49,4127.49,0
24 Feb 2015,4111.55,4111.55,4111.55,4111.55,0
25 Feb 2015,4119.22,4119.22,4119.22,4119.22,0
26 Feb 2015,4122.28,4122.28,4122.28,4122.28,0
27 Feb 2015,4115.88,4115.88,4115.88,4115.88,0
02 Mar 2015,4101.43,4101.43,4101.43,4101.43,0
03 Mar 2015,4108.29,4108.29,4108.29,4108.29,0
04 Mar 2015,4092.84,4092.84,4092.84,4092.84,0
06 Mar 2015,4097.05,4097.05,4097.05,4097.05,0
09 Mar 2015,4084.68,4084.68,4084.68,4084.68,0
10 Mar 2015,4087.67,4087.67,4087.67,4087.67,0
11 Mar 2015,4070.74,4070.74,4070.74,4070.74,0
12 Mar 2015,4068.83,4068.83,4068.83,4068.83,0
13 Mar 2015,4047.97,4047.97,4047.97,4047.97,0
16 Mar 2015,4035.41,4035.41,4035.41,4035.41,0
17 Mar 2015,4029.3,4029.3,4029.3,4029.3,0
18 Mar 2015,4013.82,4013.82,4013.82,4013.82,0
19 Mar 2015,4019.48,4019.48,4019.48,4019.48,0
20 Mar 2015,4016.9,4016.9,4016.9,4016.9,0
23 Mar 2015,4002.77,4002.77,4002.77,4002.77,0
24 Mar 2015,3977.17,3977.17,3977.17,3977.17,0
25 Mar 2015,3961.31,3961.31,3961.31,3961.31,0
26 Mar 2015,3930.82,3930.82,3930.82,3930.82,0
27 Mar 2015,3901.34,3901.34,3901.34,3901.34,0
30 Mar 2015,3832.53,3832.53,3832.53,3832.53,0
31 Mar 2015,3852.43,3852.43,3852.43,3852.43,0
01 Apr 2015,3900.67,3900.67,3900.67,3900.67,0
02 Apr 2015,3909.58,3909.58,3909.58,3909.58,0
06 Apr 2015,3893.87,3893.87,3893.87,3893.87,0
07 Apr 2015,3909.66,3909.66,3909.66,3909.66,0
08 Apr 2015,3904.32,3904.32,3904.32,3904.32,0
09 Apr 2015,3894.49,3894.49,3894.49,3894.49,0
10 Apr 2015,3888.33,3888.33,3888.33,3888.33,0
15 Apr 2015,3940.64,3940.64,3940.64,3940.64,0
16 Apr 2015,3991.1,3991.1,3991.1,3991.1,0
17 Apr 2015,4012.56,4012.56,4012.56,4012.56,0
20 Apr 2015,4020.6,4020.6,4020.6,4020.6,0
21 Apr 2015,4026.43,4026.43,4026.43,4026.43,0
22 Apr 2015,4029.61,4029.61,4029.61,4029.61,0
23 Apr 2015,4026.32,4026.32,4026.32,4026.32,0
24 Apr 2015,4023.26,4023.26,4023.26,4023.26,0
27 Apr 2015,4020.79,4020.79,4020.79,4020.79,0
28 Apr 2015,4026.26,4026.26,4026.26,4026.26,0
29 Apr 2015,4048.44,4048.44,4048.44,4048.44,0
30 Apr 2015,4053.45,4053.45,4053.45,4053.45,0
05 May 2015,4064.16,4064.16,4064.16,4064.16,0
06 May 2015,4058.98,4058.98,4058.98,4058.98,0
07 May 2015,4059.54,4059.54,4059.54,4059.54,0
08 May 2015,4058.62,4058.62,4058.62,4058.62,0
11 May 2015,4061.04,4061.04,4061.04,4061.04,0
12 May 2015,4073.56,4073.56,4073.56,4073.56,0
13 May 2015,4060.85,4060.85,4060.85,4060.85,0
14 May 2015,4043.6,4043.6,4043.6,4043.6,0
15 May 2015,4050.68,4050.68,4050.68,4050.68,0
18 May 2015,4037.32,4037.32,4037.32,4037.32,0
19 May 2015,4046.83,4046.83,4046.83,4046.83,0
20 May 2015,4073.52,4073.52,4073.52,4073.52,0
21 May 2015,4068.63,4068.63,4068.63,4068.63,0
22 May 2015,4067.14,4067.14,4067.14,4067.14,0
25 May 2015,4053.82,4053.82,4053.82,4053.82,0
26 May 2015,4037.81,4037.81,4037.81,4037.81,0
27 May 2015,4030.86,4030.86,4030.86,4030.86,0
28 May 2015,4035.04,4035.04,4035.04,4035.04,0
29 May 2015,4000.66,4000.66,4000.66,4000.66,0
01 Jun 2015,3986.17,3986.17,3986.17,3986.17,0
03 Jun 2015,3961.02,3961.02,3961.02,3961.02,0
04 Jun 2015,3945.54,3945.54,3945.54,3945.54,0
05 Jun 2015,3963.68,3963.68,3963.68,3963.68,0
08 Jun 2015,3924.33,3924.33,3924.33,3924.33,0
09 Jun 2015,3915.85,3915.85,3915.85,3915.85,0
10 Jun 2015,3914.41,3914.41,3914.41,3914.41,0
11 Jun 2015,3906.02,3906.02,3906.02,3906.02,0
12 Jun 2015,3914.01,3914.01,3914.01,3914.01,0
15 Jun 2015,3926.96,3926.96,3926.96,3926.96,0
16 Jun 2015,3911.06,3911.06,3911.06,3911.06,0
17 Jun 2015,3914.76,3914.76,3914.76,3914.76,0
18 Jun 2015,3924.33,3924.33,3924.33,3924.33,0
19 Jun 2015,3906.28,3906.28,3906.28,3906.28,0
22 Jun 2015,3912.69,3912.69,3912.69,3912.69,0
23 Jun 2015,3938.46,3938.46,3938.46,3938.46,0
24 Jun 2015,3927.4,3927.4,3927.4,3927.4,0
25 Jun 2015,3913.06,3913.06,3913.06,3913.06,0
26 Jun 2015,3900.59,3900.59,3900.59,3900.59,0
29 Jun 2015,3911.96,3911.96,3911.96,3911.96,0
30 Jun 2015,3908.03,3908.03,3908.03,3908.03,0
02 Jul 2015,3893.88,3893.88,3893.88,3893.88,0
03 Jul 2015,3914.98,3914.98,3914.98,3914.98,0
06 Jul 2015,3911.49,3911.49,3911.49,3911.49,0
07 Jul 2015,3891.53,3891.53,3891.53,3891.53,0
08 Jul 2015,3850.37,3850.37,3850.37,3850.37,0
09 Jul 2015,3870.71,3870.71,3870.71,3870.71,0
10 Jul 2015,3905.27,3905.27,3905.27,3905.27,0
13 Jul 2015,3916.44,3916.44,3916.44,3916.44,0
14 Jul 2015,3920.28,3920.28,3920.28,3920.28,0
15 Jul 2015,3957.66,3957.66,3957.66,3957.66,0
16 Jul 2015,3991.21,3991.21,3991.21,3991.21,0
17 Jul 2015,4013.75,4013.75,4013.75,4013.75,0
20 Jul 2015,4007.52,4007.52,4007.52,4007.52,0
21 Jul 2015,3994.97,3994.97,3994.97,3994.97,0
22 Jul 2015,4037.83,4037.83,4037.83,4037.83,0
23 Jul 2015,4041.21,4041.21,4041.21,4041.21,0
24 Jul 2015,4071.65,4071.65,4071.65,4071.65,0
27 Jul 2015,4067.67,4067.67,4067.67,4067.67,0
28 Jul 2015,4077.89,4077.89,4077.89,4077.89,0
29 Jul 2015,4105.08,4105.08,4105.08,4105.08,0
30 Jul 2015,4107.97,4107.97,4107.97,4107.97,0
03 Aug 2015,4088.69,4088.69,4088.69,4088.69,0
04 Aug 2015,4072.63,4072.63,4072.63,4072.63,0
05 Aug 2015,4083.02,4083.02,4083.02,4083.02,0
06 Aug 2015,4091.86,4091.86,4091.86,4091.86,0
07 Aug 2015,4097.22,4097.22,4097.22,4097.22,0
10 Aug 2015,4104.36,4104.36,4104.36,4104.36,0
11 Aug 2015,4154.15,4154.15,4154.15,4154.15,0
12 Aug 2015,4152.75,4152.75,4152.75,4152.75,0
13 Aug 2015,4128.24,4128.24,4128.24,4128.24,0
14 Aug 2015,4148.92,4148.92,4148.92,4148.92,0
17 Aug 2015,4164.48,4164.48,4164.48,4164.48,0
18 Aug 2015,4157.71,4157.71,4157.71,4157.71,0
19 Aug 2015,4164.31,4164.31,4164.31,4164.31,0
20 Aug 2015,4137.59,4137.59,4137.59,4137.59,0
21 Aug 2015,4140.68,4140.68,4140.68,4140.68,0
24 Aug 2015,4053.67,4053.67,4053.67,4053.67,0
25 Aug 2015,3982.96,3982.96,3982.96,3982.96,0
26 Aug 2015,3968.57,3968.57,3968.57,3968.57,0
27 Aug 2015,3991.16,3991.16,3991.16,3991.16,0
28 Aug 2015,4049.15,4049.15,4049.15,4049.15,0
31 Aug 2015,4026.26,4026.26,4026.26,4026.26,0
01 Sep 2015,4007.32,4007.32,4007.32,4007.32,0
02 Sep 2015,3979.9,3979.9,3979.9,3979.9,0
03 Sep 2015,3978.84,3978.84,3978.84,3978.84,0
04 Sep 2015,3957.83,3957.83,3957.83,3957.83,0
07 Sep 2015,3931.0,3931.0,3931.0,3931.0,0
08 Sep 2015,3914.14,3914.14,3914.14,3914.14,0
09 Sep 2015,3937.08,3937.08,3937.08,3937.08,0
10 Sep 2015,3924.67,3924.67,3924.67,3924.67,0
11 Sep 2015,3914.27,3914.27,3914.27,3914.27,0
14 Sep 2015,3919.61,3919.61,3919.61,3919.61,0
15 Sep 2015,3915.13,3915.13,3915.13,3915.13,0
16 Sep 2015,3899.63,3899.63,3899.63,3899.63,0
17 Sep 2015,3885.08,3885.08,3885.08,3885.08,0
18 Sep 2015,3885.71,3885.71,3885.71,3885.71,0
21 Sep 2015,3881.04,3881.04,3881.04,3881.04,0
22 Sep 2015,3895.7,3895.7,3895.7,3895.7,0
23 Sep 2015,3891.82,3891.82,3891.82,3891.82,0
25 Sep 2015,3887.14,3887.14,3887.14,3887.14,0
28 Sep 2015,3869.55,3869.55,3869.55,3869.55,0
29 Sep 2015,3858.61,3858.61,3858.61,3858.61,0
30 Sep 2015,3826.15,3826.15,3826.15,3826.15,0
01 Oct 2015,3836.33,3836.33,3836.33,3836.33,0
02 Oct 2015,3840.75,3840.75,3840.75,3840.75,0
05 Oct 2015,3830.23,3830.23,3830.23,3830.23,0
06 Oct 2015,3827.31,3827.31,3827.31,3827.31,0
07 Oct 2015,3821.69,3821.69,3821.69,3821.69,0
08 Oct 2015,3818.6,3818.6,3818.6,3818.6,0
09 Oct 2015,3819.8,3819.8,3819.8,3819.8,0
12 Oct 2015,3816.22,3816.22,3816.22,3816.22,0
13 Oct 2015,3811.21,3811.21,3811.21,3811.21,0
14 Oct 2015,3781.17,3781.17,3781.17,3781.17,0
15 Oct 2015,3783.13,3783.13,3783.13,3783.13,0
16 Oct 2015,3773.71,3773.71,3773.71,3773.71,0
19 Oct 2015,3781.3,3781.3,3781.3,3781.3,0
20 Oct 2015,3796.86,3796.86,3796.86,3796.86,0
21 Oct 2015,3808.83,3808.83,3808.83,3808.83,0
22 Oct 2015,3819.07,3819.07,3819.07,3819.07,0
23 Oct 2015,3821.83,3821.83,3821.83,3821.83,0
26 Oct 2015,3827.83,3827.83,3827.83,3827.83,0
28 Oct 2015,3840.0,3840.0,3840.0,3840.0,0
29 Oct 2015,3827.89,3827.89,3827.89,3827.89,0
30 Oct 2015,3803.0,3803.0,3803.0,3803.0,0
02 Nov 2015,3795.5,3795.5,3795.5,3795.5,0
03 Nov 2015,3786.74,3786.74,3786.74,3786.74,0
04 Nov 2015,3784.61,3784.61,3784.61,3784.61,0
05 Nov 2015,3794.11,3794.11,3794.11,3794.11,0
06 Nov 2015,3824.62,3824.62,3824.62,3824.62,0
09 Nov 2015,3821.97,3821.97,3821.97,3821.97,0
11 Nov 2015,3790.61,3790.61,3790.61,3790.61,0
12 Nov 2015,3783.34,3783.34,3783.34,3783.34,0
13 Nov 2015,3787.0,3787.0,3787.0,3787.0,0
16 Nov 2015,3759.26,3759.26,3759.26,3759.26,0
17 Nov 2015,3763.3,3763.3,3763.3,3763.3,0
18 Nov 2015,3764.66,3764.66,3764.66,3764.66,0
19 Nov 2015,3781.25,3781.25,3781.25,3781.25,0
20 Nov 2015,3774.11,3774.11,3774.11,3774.11,0
23 Nov 2015,3782.72,3782.72,3782.72,3782.72,0
24 Nov 2015,3735.61,3735.61,3735.61,3735.61,0
26 Nov 2015,3705.0,3705.0,3705.0,3705.0,0
27 Nov 2015,3704.04,3704.04,3704.04,3704.04,0
30 Nov 2015,3657.69,3657.69,3657.69,3657.69,0
01 Dec 2015,3651.34,3651.34,3651.34,3651.34,0
02 Dec 2015,3637.75,3637.75,3637.75,3637.75,0
03 Dec 2015,3646.1,3646.1,3646.1,3646.1,0
04 Dec 2015,3638.56,3638.56,3638.56,3638.56,0
07 Dec 2015,3632.93,3632.93,3632.93,3632.93,0
08 Dec 2015,3624.39,3624.39,3624.39,3624.39,0
09 Dec 2015,3616.01,3616.01,3616.01,3616.01,0
10 Dec 2015,3612.57,3612.57,3612.57,3612.57,0
11 Dec 2015,3607.31,3607.31,3607.31,3607.31,0
14 Dec 2015,3585.63,3585.63,3585.63,3585.63,0
15 Dec 2015,3598.7,3598.7,3598.7,3598.7,0
16 Dec 2015,3597.07,3597.07,3597.07,3597.07,0
17 Dec 2015,3610.47,3610.47,3610.47,3610.47,0
18 Dec 2015,3623.91,3623.91,3623.91,3623.91,0
21 Dec 2015,3628.3,3628.3,3628.3,3628.3,0
22 Dec 2015,3605.25,3605.25,3605.25,3605.25,0
23 Dec 2015,3603.9,3603.9,3603.9,3603.9,0
28 Dec 2015,3588.64,3588.64,3588.64,3588.64,0
29 Dec 2015,3592.12,3592.12,3592.12,3592.12,0
30 Dec 2015,3605.07,3605.07,3605.07,3605.07,0
31 Dec 2015,3625.69,3625.69,3625.69,3625.69,0
04 Jan 2016,3598.88,3598.88,3598.88,3598.88,0
05 Jan 2016,3586.25,3586.25,3586.25,3586.25,0
06 Jan 2016,3573.18,3573.18,3573.18,3573.18,0
07 Jan 2016,3546.45,3546.45,3546.45,3546.45,0
08 Jan 2016,3514.41,3514.41,3514.41,3514.41,0
11 Jan 2016,3464.04,3464.04,3464.04,3464.04,0
12 Jan 2016,3393.04,3393.04,3393.04,3393.04,0
13 Jan 2016,3405.57,3405.57,3405.57,3405.57,0
14 Jan 2016,3340.13,3340.13,3340.13,3340.13,0
18 Jan 2016,3284.36,3284.36,3284.36,3284.36,0
19 Jan 2016,3261.3,3261.3,3261.3,3261.3,0
20 Jan 2016,3241.08,3241.08,3241.08,3241.08,0
21 Jan 2016,3293.49,3293.49,3293.49,3293.49,0
22 Jan 2016,3315.36,3315.36,3315.36,3315.36,0
25 Jan 2016,3298.66,3298.66,3298.66,3298.66,0
26 Jan 2016,3278.15,3278.15,3278.15,3278.15,0
27 Jan 2016,3275.42,3275.42,3275.42,3275.42,0
28 Jan 2016,3279.77,3279.77,3279.77,3279.77,0
29 Jan 2016,3302.01,3302.01,3302.01,3302.01,0
01 Feb 2016,3322.49,3322.49,3322.49,3322.49,0
02 Feb 2016,3357.42,3357.42,3357.42,3357.42,0
03 Feb 2016,3336.04,3336.04,3336.04,3336.04,0
05 Feb 2016,3338.97,3338.97,3338.97,3338.97,0
08 Feb 2016,3347.32,3347.32,3347.32,3347.32,0
09 Feb 2016,3333.63,3333.63,3333.63,3333.63,0
10 Feb 2016,3321.59,3321.59,3321.59,3321.59,0
11 Feb 2016,3287.02,3287.02,3287.02,3287.02,0
12 Feb 2016,3264.94,3264.94,3264.94,3264.94,0
15 Feb 2016,3256.68,3256.68,3256.68,3256.68,0
16 Feb 2016,3256.31,3256.31,3256.31,3256.31,0
17 Feb 2016,3236.43,3236.43,3236.43,3236.43,0
18 Feb 2016,3240.79,3240.79,3240.79,3240.79,0
19 Feb 2016,3265.14,3265.14,3265.14,3265.14,0
23 Feb 2016,3261.73,3261.73,3261.73,3261.73,0
24 Feb 2016,3259.97,3259.97,3259.97,3259.97,0
25 Feb 2016,3252.33,3252.33,3252.33,3252.33,0
26 Feb 2016,3247.69,3247.69,3247.69,3247.69,0
29 Feb 2016,3249.46,3249.46,3249.46,3249.46,0
01 Mar 2016,3229.23,3229.23,3229.23,3229.23,0
02 Mar 2016,3210.6,3210.6,3210.6,3210.6,0
03 Mar 2016,3206.1,3206.1,3206.1,3206.1,0
04 Mar 2016,3204.5,3204.5,3204.5,3204.5,0
08 Mar 2016,3144.85,3144.85,3144.85,3144.85,0
09 Mar 2016,3092.92,3092.92,3092.92,3092.92,0
10 Mar 2016,3133.56,3133.56,3133.56,3133.56,0
11 Mar 2016,3180.92,3180.92,3180.92,3180.92,0
14 Mar 2016,3158.23,3158.23,3158.23,3158.23,0
15 Mar 2016,3142.95,3142.95,3142.95,3142.95,0
16 Mar 2016,3159.92,3159.92,3159.92,3159.92,0
17 Mar 2016,3174.05,3174.05,3174.05,3174.05,0
18 Mar 2016,3167.46,3167.46,3167.46,3167.46,0
21 Mar 2016,3180.83,3180.83,3180.83,3180.83,0
23 Mar 2016,3188.27,3188.27,3188.27,3188.27,0
24 Mar 2016,3197.3,3197.3,3197.3,3197.3,0
28 Mar 2016,3194.84,3194.84,3194.84,3194.84,0
29 Mar 2016,3181.64,3181.64,3181.64,3181.64,0
